time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,hour
1527701893,484506,52.14276123046875,5.982742309570312,141.4533917084609,237.9283533910281,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701892.466,1527701892.999,1527699600
1527701894,484506,52.14204432600636,5.98095703125,141.4533917084609,237.9283533910281,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701893.497,1527701893.979,1527699600
1527701895,484506,52.14134216308594,5.97930908203125,141.7272212602933,237.7521197502076,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701894.572,1527701894.998,1527699600
1527701896,484506,52.140601206634,5.977582659040179,141.7272212602933,237.7521197502076,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701895.663,1527701895.969,1527699600
1527701897,484506,52.13987731933594,5.975723266601562,142.1625760317062,237.8627510189582,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701896.69,1527701896.989,1527699600
1527701898,484506,52.13925119173729,5.973894391741072,142.1625760317062,237.8627510189582,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701897.655,1527701897.998,1527699600
1527701899,484506,52.1385498046875,5.972213745117188,142.1625760317062,237.8627510189582,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701898.706,1527701898.981,1527699600
1527701900,484506,52.13794772907839,5.970363071986608,142.1625760317062,237.8627510189582,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701899.529,1527701900,1527699600
1527701901,484506,52.13722229003906,5.968704223632812,142.1625760317062,237.8627510189582,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701900.888,1527701900.998,1527699600
1527701902,484506,52.13659771418167,5.966910226004464,142.1625760317062,237.8627510189582,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701901.469,1527701901.987,1527699600
1527701903,484506,52.13557434082031,5.965194702148438,142.1625760317062,237.8627510189582,0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701902.993,1527701902.993,1527699600
1527701904,484506,52.13496838585805,5.96337890625,142.4369002385469,237.68752137387,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701903.887,1527701903.999,1527699600
1527701905,484506,52.13420104980469,5.961685180664062,142.4369002385469,237.68752137387,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701904.965,1527701904.998,1527699600
1527701906,484506,52.1335252664857,5.959847586495536,142.4369002385469,237.68752137387,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701905.985,1527701905.985,1527699600
1527701907,484506,52.13291931152344,5.958099365234375,142.4369002385469,237.68752137387,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701906.926,1527701906.989,1527699600
1527701908,484506,52.13217525158898,5.956394740513393,142.4369002385469,237.68752137387,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701907.966,1527701907.988,1527699600
1527701909,484506,52.13150024414062,5.95458984375,142.7125515868144,237.5129670185092,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701908.909,1527701908.992,1527699600
1527701910,484506,52.13077868445445,5.952863420758929,142.7125515868144,237.5129670185092,0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701909.982,1527701910,1527699600
1527701911,484506,52.13008117675781,5.951156616210938,142.7125515868144,237.5129670185092,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701910.979,1527701910.991,1527699600
1527701912,484506,52.12975453522245,5.949332101004464,143.1467584805326,237.6235635977026,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701911.488,1527701911.991,1527699600
1527701913,484506,52.12907409667969,5.94757080078125,143.1467584805326,237.6235635977026,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701912.535,1527701912.997,1527699600
1527701914,484506,52.12835796808792,5.945722307477679,143.1467584805326,237.6235635977026,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701913.533,1527701914,1527699600
1527701915,484506,52.1275634765625,5.94390869140625,143.1467584805326,237.6235635977026,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701914.63,1527701914.99,1527699600
1527701916,484506,52.12691484871557,5.942269461495536,143.1467584805326,237.6235635977026,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701915.557,1527701915.99,1527699600
1527701917,484506,52.12591552734375,5.940475463867188,143.1467584805326,237.6235635977026,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701916.968,1527701916.999,1527699600
1527701918,484506,52.12523896815413,5.938738141741072,143.4228907796646,237.4499965078066,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701917.936,1527701917.98,1527699600
1527701919,484506,52.12458801269531,5.936965942382812,143.4228907796646,237.4499965078066,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701918.892,1527701919,1527699600
1527701920,484506,52.12421481892214,5.935049874441964,143.4228907796646,237.4499965078066,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701919.436,1527701919.985,1527699600
1527701921,484506,52.12353515625,5.933456420898438,143.4228907796646,237.4499965078066,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701920.477,1527701920.958,1527699600
1527701922,484506,52.12272514731197,5.931597028459822,143.4228907796646,237.4499965078066,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,NA,1527701921.612,1527701922,1527699600
1527701923,484506,52.12174987792969,5.92987060546875,143.4228907796646,237.4499965078066,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701922.995,1527701922.999,1527699600
1527701924,484506,52.12142168465307,5.928065708705358,143.4228907796646,237.4499965078066,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701923.523,1527701923.994,1527699600
1527701925,484506,52.12078857421875,5.926284790039062,143.8567933325314,237.5602370968456,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701924.421,1527701924.996,1527699600
1527701926,484506,52.11974580409163,5.924455915178572,143.8567933325314,237.5602370968456,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701925.931,1527701925.993,1527699600
1527701927,484506,52.11904907226562,5.922698974609375,143.8567933325314,237.5602370968456,0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701926.952,1527701926.997,1527699600
1527701928,484506,52.11834923695709,5.920924595424108,143.8567933325314,237.5602370968456,0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701927.968,1527701927.969,1527699600
1527701929,484506,52.11763000488281,5.919189453125,143.581495506235,237.7334908542724,0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701928.985,1527701928.998,1527699600
1527701930,484506,52.11695266982256,5.917314801897322,143.581495506235,237.7334908542724,0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701929.937,1527701929.997,1527699600
1527701931,484506,52.11653137207031,5.915603637695312,143.581495506235,237.7334908542724,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701930.533,1527701931,1527699600
1527701932,484506,52.11578886387711,5.913861955915179,143.581495506235,237.7334908542724,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701931.667,1527701931.861,1527699600
1527701933,484506,52.11506652832031,5.91217041015625,143.581495506235,237.7334908542724,0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701932.694,1527701932.994,1527699600
1527701934,484506,52.11429919226695,5.910330636160714,143.581495506235,237.7334908542724,0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701933.812,1527701934,1527699600
1527701935,484506,52.11355590820312,5.90850830078125,143.581495506235,237.7334908542724,0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701934.881,1527701934.999,1527699600
1527701936,484506,52.11290262513241,5.906877790178572,143.581495506235,237.7334908542724,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701935.728,1527701935.997,1527699600
1527701937,484506,52.1121826171875,5.904922485351562,143.581495506235,237.7334908542724,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701936.858,1527701936.941,1527699600
1527701938,484506,52.11150605799788,5.903267996651786,143.581495506235,237.7334908542724,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701937.806,1527701937.992,1527699600
1527701939,484506,52.11076354980469,5.9014892578125,143.581495506235,237.7334908542724,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701938.9,1527701939,1527699600
1527701940,484506,52.11001638638771,5.899736676897322,143.581495506235,237.7334908542724,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701939.974,1527701939.974,1527699600
1527701941,484506,52.10929870605469,5.897903442382812,143.581495506235,237.7334908542724,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701940.972,1527701940.997,1527699600
1527701942,484506,52.10889913268008,5.896205357142858,143.581495506235,237.7334908542724,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701941.551,1527701941.997,1527699600
1527701943,484506,52.10824584960938,5.894317626953125,143.581495506235,237.7334908542724,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701942.648,1527701942.989,1527699600
1527701944,484506,52.10745601330773,5.892595563616072,143.581495506235,237.7334908542724,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701943.677,1527701943.997,1527699600
1527701945,484506,52.10673522949219,5.890731811523438,143.581495506235,237.7334908542724,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701944.708,1527701944.994,1527699600
1527701946,484506,52.1060594461732,5.888985770089286,143.581495506235,237.7334908542724,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701945.734,1527701945.995,1527699600
1527701947,484506,52.10527038574219,5.887222290039062,143.581495506235,237.7334908542724,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701946.812,1527701946.992,1527699600
1527701948,484506,52.10456977456302,5.885532924107143,143.581495506235,237.7334908542724,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701947.905,1527701947.977,1527699600
1527701949,484506,52.10385131835938,5.883712768554688,143.581495506235,237.7334908542724,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701948.935,1527701948.994,1527699600
1527701950,484506,52.10317320742849,5.882001604352679,143.581495506235,237.7334908542724,0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701949.858,1527701949.955,1527699600
1527701951,484506,52.10247802734375,5.880203247070312,143.581495506235,237.7334908542724,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701950.897,1527701950.995,1527699600
1527701952,484506,52.10177664029396,5.878391810825893,143.581495506235,237.7334908542724,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701951.928,1527701951.999,1527699600
1527701953,484506,52.10105895996094,5.876541137695312,143.581495506235,237.7334908542724,0,TRA051,FALSE,FALSE,FALSE,7723,2743.2,2827.02,1527701952.914,1527701952.978,1527699600
1527701954,484506,52.10038007315943,5.874860491071429,143.581495506235,237.7334908542724,0,TRA051,FALSE,FALSE,FALSE,7723,2743.2,2827.02,1527701953.89,1527701953.988,1527699600
1527701955,484506,52.0997314453125,5.87310791015625,143.581495506235,237.7334908542724,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701954.897,1527701955,1527699600
1527701956,484506,52.09912316273834,5.871329171316964,143.581495506235,237.7334908542724,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701955.763,1527701955.993,1527699600
1527701957,484506,52.09840393066406,5.869598388671875,143.1467584805326,237.6235635977026,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701956.752,1527701957,1527699600
1527701958,484506,52.09777314784163,5.8677978515625,143.1467584805326,237.6235635977026,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701957.682,1527701957.993,1527699600
1527701959,484506,52.09712219238281,5.865936279296875,143.1467584805326,237.6235635977026,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701958.607,1527701958.99,1527699600
1527701960,484506,52.09646968518273,5.864266531808036,143.1467584805326,237.6235635977026,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701959.578,1527701959.952,1527699600
1527701961,484506,52.09579467773438,5.862503051757812,143.1467584805326,237.6235635977026,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701960.624,1527701960.989,1527699600
1527701962,484506,52.09511967028602,5.86065673828125,143.1467584805326,237.6235635977026,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701961.542,1527701961.978,1527699600
1527701963,484506,52.09437561035156,5.858917236328125,143.1467584805326,237.6235635977026,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701962.642,1527701962.876,1527699600
1527701964,484506,52.09400241657839,5.857203892299108,142.8719448759292,237.797800002848,0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701963.167,1527701963.991,1527699600
1527701965,484506,52.09291076660156,5.85540771484375,142.8719448759292,237.797800002848,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701964.778,1527701964.98,1527699600
1527701966,484506,52.09223343154131,5.853594098772322,142.8719448759292,237.797800002848,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701965.726,1527701965.83,1527699600
1527701967,484506,52.09158325195312,5.85174560546875,142.8719448759292,237.797800002848,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701966.639,1527701966.996,1527699600
1527701968,484506,52.09083686440677,5.849984305245536,143.1467584805326,237.6235635977026,0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701967.718,1527701967.991,1527699600
1527701969,484506,52.0902099609375,5.848388671875,142.7125515868144,237.5129670185092,0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701968.675,1527701968.995,1527699600
1527701970,484506,52.0895799539857,5.846609933035714,142.7125515868144,237.5129670185092,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701969.585,1527701969.993,1527699600
1527701971,484506,52.08892822265625,5.844802856445312,142.7125515868144,237.5129670185092,0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701970.484,1527701971,1527699600
1527701972,484506,52.08795062566207,5.843000139508929,142.8719448759292,237.797800002848,0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701971.914,1527701971.981,1527699600
1527701973,484506,52.087646484375,5.841293334960938,142.8719448759292,237.797800002848,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701972.544,1527701972.997,1527699600
1527701974,484506,52.08692647643008,5.839547293526786,142.8719448759292,237.797800002848,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701973.464,1527701973.917,1527699600
1527701975,484506,52.08613586425781,5.83770751953125,142.8719448759292,237.797800002848,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701974.651,1527701974.977,1527699600
1527701976,484506,52.08543680481991,5.8359375,142.8719448759292,237.797800002848,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701975.645,1527701975.947,1527699600
1527701977,484506,52.08467102050781,5.834197998046875,142.8719448759292,237.797800002848,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701976.706,1527701976.986,1527699600
1527701978,484506,52.08394713320974,5.832327706473214,142.8719448759292,237.797800002848,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701977.75,1527701977.864,1527699600
1527701979,484506,52.08338928222656,5.830612182617188,142.8719448759292,237.797800002848,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701978.703,1527701978.912,1527699600
1527701980,484506,52.08264367055084,5.82879638671875,142.8719448759292,237.797800002848,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701979.679,1527701979.984,1527699600
1527701981,484506,52.08192443847656,5.827178955078125,142.8719448759292,237.797800002848,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701980.754,1527701980.995,1527699600
1527701982,484506,52.08106089446504,5.825422014508929,142.8719448759292,237.797800002848,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701981.967,1527701981.981,1527699600
1527701983,484506,52.08036804199219,5.82366943359375,142.8719448759292,237.797800002848,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701982.957,1527701982.997,1527699600
1527701984,484506,52.07966432733051,5.821812220982143,142.4369002385469,237.68752137387,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701983.993,1527701983.993,1527699600
1527701985,484506,52.07931518554688,5.820083618164062,142.4369002385469,237.68752137387,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701984.51,1527701984.996,1527699600
1527701986,484506,52.0785936258607,5.818437848772322,142.4369002385469,237.68752137387,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701985.55,1527701985.991,1527699600
1527701987,484506,52.07794189453125,5.816650390625,142.4369002385469,237.68752137387,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701986.567,1527701986.965,1527699600
1527701988,484506,52.07715050648834,5.814828055245536,142.4369002385469,237.68752137387,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701987.711,1527701987.993,1527699600
1527701989,484506,52.07638549804688,5.813140869140625,142.4369002385469,237.68752137387,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701988.775,1527701988.986,1527699600
1527701990,484506,52.07580049159163,5.811296735491072,142.4369002385469,237.68752137387,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701989.706,1527701989.999,1527699600
1527701991,484506,52.07552117816472,5.811296735491072,142.4369002385469,237.68752137387,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701990.08,1527701990.988,1527699600
1527701992,484506,52.07552117816472,5.811296735491072,142.7125515868144,237.5129670185092,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701990.08,1527701991.982,1527699600
1527701993,484506,52.07373046875,5.806045532226562,142.4369002385469,237.68752137387,0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701992.672,1527701992.974,1527699600
1527701994,484506,52.07300735732256,5.804234095982143,142.4369002385469,237.68752137387,0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701993.703,1527701993.973,1527699600
1527701995,484506,52.072265625,5.802459716796875,142.4369002385469,237.68752137387,0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701994.803,1527701994.987,1527699600
1527701996,484506,52.07161079018802,5.800702776227679,142.7125515868144,237.5129670185092,0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701995.764,1527701995.981,1527699600
1527701997,484506,52.07084655761719,5.799102783203125,142.556693068843,237.2275041454344,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701996.873,1527701996.953,1527699600
1527701998,484506,52.07002801410222,5.797328404017858,142.255626556155,236.6547374158547,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701997.976,1527701997.986,1527699600
1527701999,484506,52.06938171386719,5.79559326171875,142.2565567540329,235.9076617954981,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701998.891,1527701998.994,1527699600
1527702000,484506,52.06872455144332,5.793875558035714,142.15512935852001,234.8720873091135,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527701999.788,1527702000,1527699600
1527702001,484506,52.06796264648438,5.792236328125,142.1001980921157,233.8353732134495,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527702000.773,1527702000.938,1527699600
1527702002,484506,52.06718832759534,5.790501185825893,141.9949314261821,232.5073466669497,0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527702001.725,1527702001.804,1527699600
1527702003,484506,52.06649780273438,5.788803100585938,141.9660393165314,231.1780649021283,0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527702002.658,1527702003,1527699600
1527702004,484506,52.06569865598517,5.787362234933036,144.7856004623161,238.512530635786,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2735.58,1527702003.585,1527702003.998,1527699600
1527702005,484506,52.06569865598517,5.787362234933036,141.7972291455278,228.6771909798427,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527702003.585,1527702004.974,1527699600
1527702006,484506,52.06569865598517,5.787362234933036,142.0200907326595,227.6425452940647,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527702003.585,1527702005.995,1527699600
1527702007,484506,52.06297302246094,5.782699584960938,141.5618653833265,226.6197574972553,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527702006.691,1527702006.999,1527699600
1527702008,484506,52.0621141336732,5.781241280691964,141.8765296545764,225.58762841624,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527702007.714,1527702007.982,1527699600
1527702009,484506,52.06109619140625,5.779800415039062,141.5095091630787,224.5581389950517,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527702008.805,1527702008.993,1527699600
1527702010,484506,52.06015893968485,5.778337751116072,141.5618653833265,223.3802425027447,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527702009.776,1527702009.997,1527699600
1527702011,484506,52.05926513671875,5.776824951171875,141.2933346844253,222.3438527960429,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527702010.751,1527702010.962,1527699600
1527702012,484506,52.05825029793432,5.7755126953125,141.458069013305,221.1663234629119,0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527702011.838,1527702011.979,1527699600
1527702013,484506,52.05720520019531,5.77423095703125,141.2886519261166,220.1261035777952,0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527702012.876,1527702012.937,1527699600
1527702014,484506,52.05634165618379,5.772923060825893,141.1659083089204,219.0837305887368,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527702013.816,1527702013.956,1527699600
1527702015,484506,52.05546569824219,5.771560668945312,141.0899599749129,218.039889500713,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527702014.592,1527702014.999,1527699600
1527702016,484506,52.05410714876854,5.770411900111608,141.0608825090049,216.9952711427071,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527702015.97,1527702015.997,1527699600
1527702017,484506,52.05322265625,5.769119262695312,141.0787048925985,215.9505694371211,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527702016.805,1527702016.945,1527699600
1527702018,484506,52.05233816373146,5.767900739397322,141.1434093593578,214.9064786384774,0,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527702017.687,1527702017.999,1527699600
1527702019,484506,52.05111694335938,5.766754150390625,141.2549314836493,213.8636905688183,0.32512,TRA051,FALSE,FALSE,FALSE,7051,2743.2,2827.02,1527702018.786,1527702018.985,1527699600
1527702020,484506,52.05001055184057,5.765625,141.1349713285869,212.64738787036,0.97536,TRA051,FALSE,FALSE,FALSE,7051,2750.82,2834.64,1527702019.831,1527702020,1527699600
1527702021,484506,52.04887390136719,5.764541625976562,141.3476433434067,211.6075022462489,2.27584,TRA051,FALSE,FALSE,FALSE,7051,2750.82,2827.02,1527702020.908,1527702020.991,1527699600
1527702022,484506,52.0477294921875,5.763506208147322,141.0862083805712,210.2113223858348,3.57632,TRA051,FALSE,FALSE,FALSE,7051,2750.82,NA,1527702021.942,1527702022,1527699600
1527702023,484506,52.04658508300781,5.762557983398438,141.1574716230788,208.9937590463603,5.20192,TRA051,FALSE,FALSE,FALSE,7051,2758.44,2834.64,1527702022.968,1527702023,1527699600
1527702024,484506,52.04658508300781,5.762557983398438,140.837442636839,207.8755103865275,5.52704,TRA051,FALSE,FALSE,FALSE,7051,2766.06,2842.26,1527702022.968,1527702023.942,1527699600
1527702025,484506,52.0447998046875,5.760574340820312,140.8036141362715,206.9395280638008,5.20192,TRA051,FALSE,FALSE,FALSE,7051,2766.06,2842.26,1527702024.527,1527702025,1527699600
1527702026,484506,52.04363289525953,5.75958251953125,140.8073732598992,206.0033458445114,4.55168,TRA051,FALSE,FALSE,FALSE,7051,2773.68,2849.88,1527702025.545,1527702025.995,1527699600
1527702027,484506,52.0426025390625,5.758743286132812,147.9757724408099,235.4812181441309,0,TRA051,FALSE,FALSE,FALSE,7051,2773.68,2766.06,1527702026.489,1527702026.978,1527699600
1527702028,484506,52.04088631322828,5.757856096540179,141.3513879990269,204.5129858066693,4.22656,TRA051,FALSE,FALSE,FALSE,7051,2781.3,2865.12,1527702027.966,1527702027.995,1527699600
1527702029,484506,52.03962707519531,5.757064819335938,141.3972519820634,204.0471520522469,4.55168,TRA051,FALSE,FALSE,FALSE,7051,2788.92,2857.5,1527702028.991,1527702028.991,1527699600
1527702030,484506,52.03860525357521,5.756208147321429,141.6590470257272,203.7723488113647,4.55168,TRA051,FALSE,FALSE,FALSE,7051,2788.92,2865.12,1527702029.881,1527702029.999,1527699600
1527702031,484506,52.03738403320312,5.75531005859375,142.1299939560643,203.6887515741843,5.20192,TRA051,FALSE,FALSE,FALSE,7051,2796.54,2880.36,1527702030.977,1527702030.977,1527699600
1527702032,484506,52.03688282077595,5.754481724330358,142.1299939560643,203.6887515741843,5.20192,TRA051,FALSE,FALSE,FALSE,7051,2804.16,2880.36,1527702031.363,1527702032,1527699600
1527702033,484506,52.03532409667969,5.753631591796875,150.6548178032568,232.0735376749614,0.65024,TRA051,FALSE,FALSE,FALSE,7051,2804.16,2796.54,1527702032.807,1527702032.977,1527699600
1527702034,484506,52.03460176112288,5.752833775111608,142.7570513376403,204.2559883880523,5.85216,TRA051,FALSE,FALSE,FALSE,7051,2811.78,2887.98,1527702033.368,1527702033.996,1527699600
1527702035,484506,52.03460176112288,5.752833775111608,142.9691615653174,204.4439547804165,5.85216,TRA051,FALSE,FALSE,FALSE,7051,2819.4,2895.6,1527702033.368,1527702034.993,1527699600
1527702036,484506,52.03162241790254,5.751107352120536,142.9691615653174,204.4439547804165,6.177280000000001,TRA051,FALSE,FALSE,FALSE,7051,2827.02,2903.22,1527702035.83,1527702035.991,1527699600
1527702037,484506,52.03042602539062,5.750198364257812,143.6505997167857,204.5458440260296,7.152640000000001,TRA051,FALSE,FALSE,FALSE,7051,2834.64,2910.84,1527702036.86,1527702036.989,1527699600
1527702038,484506,52.02929480601165,5.749302455357143,143.6505997167857,204.5458440260296,7.80288,TRA051,FALSE,FALSE,FALSE,7051,2842.26,2918.46,1527702037.886,1527702037.968,1527699600
